T,Coxs I,Qki,Qki-1,Qki+1
3795,6439.544,3729.583,3396.088,3964.2
3796,7550.545,3964.2,3729.583,3047.014
3797,6342.808,3047.014,3964.2,2303.291
3798,4263.479,2303.291,3047.014,1731.322
3799,3042.826,1731.322,2303.291,1481.965
3800,2392.222,1481.965,1731.322,1777.854
3801,2038.682,1777.854,1481.965,1390.512
3802,1707.461,1390.512,1777.854,1090.006
3803,1473.259,1090.006,1390.512,872.444
3804,1144.309,872.444,1090.006,728.997
3805,906.319,728.997,872.444,642.356
3806,760.704,642.356,728.997,591.614
3807,678.089,591.614,642.356,729.788
3808,653.923,729.788,591.614,596.801
3809,591.86,596.801,729.788,565.318
3810,580.248,565.318,596.801,637.41
3811,613.405,637.41,565.318,660.932
3812,585.808,660.932,637.41,537.818
3813,520.599,537.818,660.932,461.768
3814,449.252,461.768,537.818,400.645
3815,399.88,400.645,461.768,371.37
3816,368.459,371.37,400.645,409.324
3817,409.52,409.324,371.37,1016.237
3818,609.477,1016.237,409.324,1082.528
3819,662.628,1082.528,1016.237,745.038
3820,618.032,745.038,1082.528,583.178
3821,505.026,583.178,745.038,492.46
3822,423.172,492.46,583.178,424.862
3823,359.614,424.862,492.46,613.926
3824,313.129,613.926,424.862,535.316
3825,299.313,535.316,613.926,642.709
3826,335.578,642.709,535.316,566.551
3827,314.322,566.551,642.709,472.999
3828,496.495,472.999,566.551,435.181
3829,1662.795,435.181,472.999,453.713
3830,938.889,453.713,435.181,448.659
3831,630.744,448.659,453.713,664.077
3832,622.066,664.077,448.659,1103.982
3833,911.591,1103.982,664.077,1613.587
3834,1737.314,1613.587,1103.982,1390.92
3835,1629.193,1390.92,1613.587,1158.051
3836,1337.946,1158.051,1390.92,922.308
3837,1073.756,922.308,1158.051,758.616
3838,891.159,758.616,922.308,630.109
3839,731.759,630.109,758.616,540.769
3840,604.458,540.769,630.109,462.177
3841,535.05,462.177,540.769,456.045
3842,582.459,456.045,462.177,423.924
3843,522.132,423.924,456.045,358.364
3844,430.408,358.364,423.924,312.42
3845,385.386,312.42,358.364,290.664
3846,354.398,290.664,312.42,266.614
3847,336.667,266.614,290.664,244.367
3848,327.101,244.367,266.614,224.466
3849,308.914,224.466,244.367,200.335
3850,277.416,200.335,224.466,184.361
3851,250.055,184.361,200.335,172.956
3852,229.714,172.956,184.361,161.49
3853,205.108,161.49,172.956,149.584
3854,185.76,149.584,161.49,135.715
3855,171.064,135.715,149.584,137.199
3856,168.064,137.199,135.715,187.897
3857,168.096,187.897,137.199,208.549
3858,149.181,208.549,187.897,149.178
3859,134.665,149.178,208.549,122.803
3860,129.576,122.803,149.178,116.434
3861,131.239,116.434,122.803,122.09
3862,123.214,122.09,116.434,115.318
3863,113.358,115.318,122.09,104.299
3864,106.298,104.299,115.318,116.333
3865,114.8,116.333,104.299,156.34
3866,223.362,156.34,116.333,259.429
3867,193.707,259.429,156.34,186.577
3868,193.382,186.577,259.429,166.715
3869,197.304,166.715,186.577,189.163
3870,200.833,189.163,166.715,223.664
3871,176.274,223.664,189.163,188.989
3872,155.621,188.989,223.664,156.461
3873,140.549,156.461,188.989,131.986
3874,124.781,131.986,156.461,113.218
3875,110.475,113.218,131.986,109.99
3876,109.119,109.99,113.218,104.845
3877,103.147,104.845,109.99,96.177
3878,95.412,96.177,104.845,87.187
3879,88.926,87.187,96.177,81.341
3880,85.18,81.341,87.187,78.099
3881,85.067,78.099,81.341,76.47
3882,85.121,76.47,78.099,74.071
3883,78.802,74.071,76.47,73.394
3884,79.014,73.394,74.071,67.479
3885,75.064,67.479,73.394,64.173
3886,69.487,64.173,67.479,62.642
3887,69.811,62.642,64.173,59.735
3888,70.057,59.735,62.642,59.068
3889,69.301,59.068,59.735,58.478
3890,66.918,58.478,59.068,57.175
3891,66.526,57.175,58.478,70.31
3892,70.466,70.31,57.175,325.585
3893,146.265,325.585,70.31,283.532
3894,143.303,283.532,325.585,287.957
3895,156.152,287.957,283.532,315.82
3896,218.268,315.82,287.957,307.395
3897,217.366,307.395,315.82,328.505
3898,217.678,328.505,307.395,282.988
3899,203.933,282.988,328.505,272.412
3900,200.372,272.412,282.988,1398.092
3901,1081.843,1398.092,272.412,2859.955
3902,2446.619,2859.955,1398.092,2731.283
3903,2334.605,2731.283,2859.955,1523.998
3904,1346.583,1523.998,2731.283,992.841
3905,870.602,992.841,1523.998,712.33
3906,630.525,712.33,992.841,547.89
3907,495.366,547.89,712.33,456.924
3908,415.512,456.924,547.89,405.569
3909,387.488,405.569,456.924,381.478
3910,353.315,381.478,405.569,330.871
3911,317.68,330.871,381.478,298.878
3912,292.162,298.878,330.871,284.221
3913,287.946,284.221,298.878,275.962
3914,270.205,275.962,284.221,268.962
3915,245.336,268.962,275.962,237.624
3916,225.714,237.624,268.962,219.368
3917,211.869,219.368,237.624,216.114
3918,218.548,216.114,219.368,214.285
3919,225.943,214.285,216.114,204.469
3920,212.859,204.469,214.285,186.088
3921,194.537,186.088,204.469,174.76
3922,187.79,174.76,186.088,191.324
3923,216.064,191.324,174.76,229.175
3924,196.856,229.175,191.324,199.585
3925,179.53,199.585,229.175,176.203
3926,168.206,176.203,199.585,152.977
3927,160.395,152.977,176.203,145.312
3928,160.862,145.312,152.977,149.159
3929,172.569,149.159,145.312,167.341
3930,166.463,167.341,149.159,152.571
3931,153.299,152.571,167.341,141.902
3932,147.052,141.902,152.571,135.676
3933,151.189,135.676,141.902,133.365
3934,142.923,133.365,135.676,131.397
3935,133.562,131.397,133.365,124.279
3936,129.952,124.279,131.397,128.52
3937,129.843,128.52,124.279,137.112
3938,142.994,137.112,128.52,167.489
3939,195.716,167.489,137.112,161.6
3940,180.923,161.6,167.489,154.693
3941,178.521,154.693,161.6,189.894
3942,231.497,189.894,154.693,226.61
3943,282.79,226.61,189.894,212.605
3944,263.474,212.605,226.61,194.931
3945,246.222,194.931,212.605,183.214
3946,230.857,183.214,194.931,171.613
3947,211.437,171.613,183.214,156.51
3948,193.981,156.51,171.613,146.593
3949,181.924,146.593,156.51,138.449
3950,173.049,138.449,146.593,136.508
3951,162.811,136.508,138.449,128.51
3952,154.762,128.51,136.508,126.022
3953,147.404,126.022,128.51,121.508
3954,141.83,121.508,126.022,118.436
3955,138.642,118.436,121.508,117.569
3956,132.659,117.569,118.436,116.904
3957,127.784,116.904,117.569,116.316
3958,124.774,116.316,116.904,109.895
3959,121.641,109.895,116.316,104.609
3960,117.873,104.609,109.895,101.538
3961,114.99,101.538,104.609,99.847
3962,112.092,99.847,101.538,99.929
3963,109.364,99.929,99.847,94.377
3964,106.971,94.377,99.929,98.018
3965,113.32,98.018,94.377,106.885
3966,121.225,106.885,98.018,123.502
3967,115.153,123.502,106.885,120.394
3968,111.181,120.394,123.502,112.916
3969,109.363,112.916,120.394,104.503
3970,107.192,104.503,112.916,96.41
3971,104.567,96.41,104.503,96.95
3972,261.654,326.259,349.417,300.121
3973,247.247,300.121,326.259,301.05
3974,249.735,301.05,300.121,385.725
3975,403.39,385.725,301.05,673.971
3976,555.574,673.971,385.725,1419.596
3977,1526.051,1419.596,673.971,1672.869
3978,1467.294,1672.869,1419.596,1266.176
3979,1064.837,1266.176,1672.869,994.101
3980,794.03,994.101,1266.176,796.413
3981,642.014,796.413,994.101,683.665
3982,551.095,683.665,796.413,661.353
3983,512.37,661.353,683.665,631.374
3984,459.776,631.374,661.353,616.65
3985,423.42,616.65,631.374,566.18
3986,388.302,566.18,616.65,505.267
3987,356.41,505.267,566.18,464.552
3988,329.048,464.552,505.267,428.613
3989,306.48,428.613,464.552,398.199
3990,290.615,398.199,428.613,401.7
3991,308.74,401.7,398.199,399.462
3992,291.468,399.462,401.7,362.163
3993,281,362.163,399.462,340.641
3994,272.944,340.641,362.163,322.278
3995,259.732,322.278,340.641,341.555
3996,255.931,341.555,322.278,350.009
3997,236.95,350.009,341.555,329.129
3998,230.315,329.129,350.009,369.398
3999,232.68,369.398,329.129,380.984
4000,216.534,380.984,369.398,339.718
4001,208.333,339.718,380.984,322.914
4002,200.457,322.914,339.718,305.284
4003,191.605,305.284,322.914,289.117
4004,183.961,289.117,305.284,277.878
4005,176.715,277.878,289.117,269.638
4006,170.447,269.638,277.878,256.852
4007,171.069,256.852,269.638,265.722
4008,181.382,265.722,256.852,265.565
4009,182.588,265.565,265.722,268.803
4010,179.51,268.803,265.565,312.571
4011,194.926,312.571,268.803,658.504
4012,203.617,658.504,312.571,653.13
4013,195.855,653.13,658.504,673.847
4014,229.13,673.847,653.13,665.493
4015,228.218,665.493,673.847,605.087
4016,217.499,605.087,665.493,551.555
4017,210.414,551.555,605.087,506.843
4018,197.575,506.843,551.555,467.171
4019,189.632,467.171,506.843,423.273
4020,184.178,423.273,467.171,388.856
4021,176.958,388.856,423.273,362.349
4022,170.702,362.349,388.856,340.839
4023,166.047,340.839,362.349,319.218
4024,161.485,319.218,340.839,301.364
4025,156.365,301.364,319.218,289.587
4026,150.948,289.587,301.364,273.933
4027,145.532,273.933,289.587,259.97
4028,141.533,259.97,273.933,272.127
4029,148.226,272.127,259.97,330.521
4030,153.317,330.521,272.127,288.336
4031,149.449,288.336,330.521,269.18
4032,154.622,269.18,288.336,255.293
4033,158.058,255.293,269.18,251.836
4034,147.433,251.836,255.293,255.303
4035,141.39,255.303,251.836,245.618
4036,136.822,245.618,255.303,230.326
4037,133.852,230.326,245.618,222.735
4038,127.665,222.735,230.326,220.972
4039,126.464,220.972,222.735,253.513
4040,172.155,253.513,220.972,614.945
4041,217.01,614.945,253.513,832.001
4042,323.109,832.001,614.945,880.505
4043,404.364,880.505,832.001,778.12
4044,369.062,778.12,880.505,682.189
4045,301.769,682.189,778.12,610.294
4046,265.54,610.294,682.189,548.871
4047,240.149,548.871,610.294,485.161
4048,220.178,485.161,548.871,442.135
4049,204.28,442.135,485.161,409.735
4050,191.42,409.735,442.135,384.389
4051,180.694,384.389,409.735,356.982
4052,170.656,356.982,384.389,330.624
4053,164.116,330.624,356.982,311.478
4054,157.41,311.478,330.624,292.929
4055,150.834,292.929,311.478,276.011
4056,144.603,276.011,292.929,262.244
4057,139.248,262.244,276.011,250.463
4058,135.942,250.463,262.244,241.391
4059,132.331,241.391,250.463,243.94
4060,138.591,243.94,241.391,281.631
4061,139.194,281.631,243.94,247.451
4062,133.277,247.451,281.631,231.266
4063,134.887,231.266,247.451,233.485
4064,133.86,233.485,231.266,216.863
4065,129.872,216.863,233.485,204.207
4066,126.687,204.207,216.863,188.966
4067,115.465,188.966,204.207,175.869
4068,106.288,175.869,188.966,170.487
4069,100.138,170.487,175.869,170.121
4070,94.383,170.121,170.487,159.993
4071,89.097,159.993,170.121,152.462
4072,85.167,152.462,159.993,147.155
4073,81.836,147.155,152.462,142.803
4074,77.991,142.803,147.155,140.56
4075,75.852,140.56,142.803,135.814
4076,72.947,135.814,140.56,129.584
4077,72.12,129.584,135.814,149.107
4078,107.901,149.107,129.584,349.363
4079,402.316,349.363,149.107,356.491
4080,246.675,356.491,349.363,240.064
4081,229.466,240.064,356.491,209.846
4082,200.203,209.846,240.064,270.603
4083,260.917,270.603,209.846,379.596
4084,259.91,379.596,270.603,317.157
4085,285.322,317.157,379.596,368.395
4086,270.599,368.395,317.157,386.478
4087,265.537,386.478,368.395,325.473
4088,242.013,325.473,386.478,293.161
4089,219.991,293.161,325.473,306.216
4090,211.077,306.216,293.161,332.481
4091,212.99,332.481,306.216,354.064
4092,258.332,354.064,332.481,366.903
4093,282.827,366.903,354.064,301.961
4094,274.935,301.961,366.903,270.133
4095,220.812,270.133,301.961,249.779
4096,191.98,249.779,270.133,233.967
4097,196.688,233.967,249.779,228.856
4098,202.726,228.856,233.967,217.631
4099,184.985,217.631,228.856,201.761
4100,164.643,201.761,217.631,183.004
4101,151.78,183.004,201.761,170.704
4102,142.297,170.704,183.004,162.063
4103,133.991,162.063,170.704,152.834
4104,128.096,152.834,162.063,145.395
4105,119.389,145.395,152.834,139.34
4106,110.624,139.34,145.395,132.972
4107,103.471,132.972,139.34,130.953
4108,103.998,130.953,132.972,142.418
4109,135.899,142.418,130.953,183.633
4110,172.093,183.633,142.418,189.635
4111,180.734,189.635,183.633,174.408
4112,159.644,174.408,189.635,160.682
4113,144.706,160.682,174.408,161.693
4114,137.626,161.693,160.682,140.463
4115,119.558,140.463,161.693,123.561
4116,108.306,123.561,140.463,115.275
4117,100.694,115.275,123.561,109.764
4118,95.818,109.764,115.275,105.533
4119,90.85,105.533,109.764,99.781
4120,84.861,99.781,105.533,93.669
4121,78.279,93.669,99.781,93.473
4122,81.047,93.473,93.669,98.28
4123,75.425,98.28,93.473,103.53
4124,70.28,103.53,98.28,96.777
4125,68.944,96.777,103.53,101.517
4126,67.022,101.517,96.777,92.843
4127,65.88,92.843,101.517,79.833
4128,64.106,79.833,92.843,71.342
4129,59.929,71.342,79.833,72.568
4130,59.615,72.568,71.342,86.089
4131,84.735,86.089,72.568,102.155
4132,103.122,102.155,86.089,119.045
4133,92.477,119.045,102.155,88.194
4134,95.445,88.194,119.045,86.822
4135,84.26,86.822,88.194,80.354
4136,81.814,80.354,86.822,135.322
4137,158.985,135.322,80.354,566.41
4138,477.432,566.41,135.322,1191.169
4139,1219.689,1191.169,566.41,3266.611
4140,3621.682,3266.611,1191.169,2943.244
4141,3439.314,2943.244,3266.611,1545.587
4142,1655.612,1545.587,2943.244,1033.114
4143,1006.373,1033.114,1545.587,784.263
4144,742.42,784.263,1033.114,607.578
4145,627.051,607.578,784.263,507.348
4146,531.288,507.348,607.578,436.179
4147,485.593,436.179,507.348,389.041
4148,439.582,389.041,436.179,351.291
4149,399.838,351.291,389.041,318.012
4150,365.262,318.012,351.291,299.898
4151,347.612,299.898,318.012,325.647
4152,378.337,325.647,299.898,440.796
4153,519.083,440.796,325.647,384.413
4154,462.395,384.413,440.796,359.039
4155,482.847,359.039,384.413,536.453
4156,687.706,536.453,359.039,437.872
4157,670.248,437.872,536.453,445.301
4158,775.536,445.301,437.872,381.71
4159,652.612,381.71,445.301,314.792
4160,541.887,314.792,381.71,271.895
4161,445.72,271.895,314.792,238.886
4162,393.322,238.886,271.895,227.936
4163,371.895,227.936,238.886,273.682
4164,415.526,273.682,227.936,306.776
4165,389.612,306.776,273.682,273.558
4166,433.79,273.558,306.776,305.875
4167,485.782,305.875,273.558,336.787
4168,498.147,336.787,305.875,274.915
4169,493.724,274.915,336.787,252.776
4170,435.04,252.776,274.915,240.736
4171,421.936,240.736,252.776,268.706
4172,415.331,268.706,240.736,246.951
4173,398.5,246.951,268.706,217.852
4174,273.085,229.598,203.785,180.931
4175,217.516,180.931,229.598,150.686
4176,190.215,150.686,180.931,132.061
4177,174.027,132.061,150.686,125.149
4178,194.733,125.149,132.061,222.59
4179,222.577,222.59,125.149,219.627
4180,224.348,219.627,222.59,191.58
4181,227.675,191.58,219.627,183.752
4182,274.638,183.752,191.58,495.087
4183,1405.175,495.087,183.752,802.41
4184,1897.403,802.41,495.087,1089.23
4185,2453.262,1089.23,802.41,813.971
4186,1645.63,813.971,1089.23,648.645
4187,1214.192,648.645,813.971,556.876
4188,929.889,556.876,648.645,502.058
4189,780.895,502.058,556.876,1182.411
4190,2268.268,1182.411,502.058,2619.565
4191,4492.06,2619.565,1182.411,2994.611
4192,4228.396,2994.611,2619.565,1966.109
4193,2875.704,1966.109,2994.611,1343.012
4194,1939.144,1343.012,1966.109,1047.701
4195,1529.707,1047.701,1343.012,1114.515
4196,1494.13,1114.515,1047.701,1122.515
4197,1453.407,1122.515,1114.515,2550.899
4198,3691.652,2550.899,1122.515,2489.836
4199,3942.065,2489.836,2550.899,1818.005
4200,2919.968,1818.005,2489.836,1542.217
4201,2239.732,1542.217,1818.005,1380.496
4202,2100.812,1380.496,1542.217,1345.051
4203,1992.172,1345.051,1380.496,1065.443
4204,1749.39,1065.443,1345.051,868.024
4205,1707.578,868.024,1065.443,1258.201
4206,2412.783,1258.201,868.024,1378.911
4207,1971.444,1378.911,1258.201,1530.606
4208,3891.488,1530.606,1378.911,1546.917
4209,3913.603,1546.917,1530.606,1301.94
4210,3041.434,1301.94,1546.917,910.552
4211,2257.195,910.552,1301.94,699.74
4212,1864.967,699.74,910.552,575.757
4213,1546.245,575.757,699.74,507.208
4214,1232.027,507.208,575.757,522.248
4215,1103.326,522.248,507.208,515.707
4216,1042.468,515.707,522.248,2125.467
4217,3673.353,2125.467,515.707,13504.973
4218,13080.019,13504.973,2125.467,13287.315
4219,17426.479,13287.315,13504.973,15372.141
4220,29980.35,15372.141,13287.315,8158.006
4221,15650.102,8158.006,15372.141,5148.949
4222,9429.62,5148.949,8158.006,3534.976
4223,6711.306,3534.976,5148.949,2888.607
4224,4847.95,2888.607,3534.976,3995.324
4225,5870.307,3995.324,2888.607,4994.84
4226,5720.736,4994.84,3995.324,3390.42
4227,4040.754,3390.42,4994.84,2456.167
4228,3101.943,2456.167,3390.42,1925.86
4229,2526.087,1925.86,2456.167,1609.513
4230,2141.616,1609.513,1925.86,1415.796
4231,1834.772,1415.796,1609.513,1240.829
4232,1598.564,1240.829,1415.796,1047.659
4233,1376.781,1047.659,1240.829,1137.549
4234,1489.827,1137.549,1047.659,1307.027
4235,1968.887,1307.027,1137.549,1041.23
4236,1929.38,1041.23,1307.027,1027.472
4237,1860.006,1027.472,1041.23,928.949
4238,1637.466,928.949,1027.472,799.911
4239,1395.486,799.911,928.949,766.094
4240,1408.858,766.094,799.911,695.046
4241,1314.742,695.046,766.094,610.6
4242,1141.799,610.6,695.046,566.416
4243,1010.196,566.416,610.6,535.136
4244,1006.334,535.136,566.416,519.177
4245,882.851,519.177,535.136,536.793
4246,794.179,536.793,519.177,532.661
4247,839.839,532.661,536.793,463.759
4248,859.175,463.759,532.661,451.423
4249,702.697,451.423,463.759,471.226
4250,780.381,471.226,451.423,433.598
4251,707.917,433.598,471.226,393.182
4252,703.927,393.182,433.598,364.846
4253,616.242,364.846,393.182,346.91
4254,539.408,346.91,364.846,331.524
4255,484.999,331.524,346.91,309.618
4256,444.318,309.618,331.524,293.663
4257,424.536,293.663,309.618,280.444
4258,389.49,280.444,293.663,266.727
4259,362.725,266.727,280.444,256.805
4260,343.439,256.805,266.727,251.973
4261,341.302,251.973,256.805,244.172
4262,326.695,244.172,251.973,236.219
4263,316.308,236.219,244.172,228.794
4264,306.631,228.794,236.219,219.482
4265,294.815,219.482,228.794,719.426
4266,1052.839,719.426,219.482,4424.399
4267,3800.935,4424.399,719.426,2424.754
4268,2143.718,2424.754,4424.399,1489.78
4269,1336.791,1489.78,2424.754,1117.291
4270,1064.338,1117.291,1489.78,880.653
4271,890.608,880.653,1117.291,743.945
4272,770.507,743.945,880.653,654.394
4273,675.158,654.394,743.945,575.118
4274,605.581,575.118,654.394,514.576
4275,555.554,514.576,575.118,465.224
4276,514.834,465.224,514.576,429.001
4277,481.051,429.001,465.224,399.601
4278,452.751,399.601,429.001,377.769
4279,427.225,377.769,399.601,357.292
4280,405.106,357.292,377.769,339.945
4281,394.846,339.945,357.292,326.225
4282,374.822,326.225,339.945,306.595
4283,358.377,306.595,326.225,293.889
4284,341.517,293.889,306.595,281.088
4285,328.68,281.088,293.889,268.861
4286,319.409,268.861,281.088,263.587
4287,305.14,263.587,268.861,248.036
4288,293.044,248.036,263.587,226.367
4289,280.596,226.367,248.036,217.331
4290,267.263,217.331,226.367,213.148
4291,257.04,213.148,217.331,217.225
4292,249.917,217.225,213.148,211.817
4293,247.261,211.817,217.225,208.583
4294,246.771,208.583,211.817,194.08
4295,240.455,194.08,208.583,186.445
4296,235.536,186.445,194.08,178.902
4297,229.212,178.902,186.445,170.837
4298,222.968,170.837,178.902,178.02
4299,216.723,178.02,170.837,162.631
4300,213.462,162.631,178.02,162.914
4301,207.229,162.914,162.631,160.841
4302,209.736,160.841,162.914,197.006
4303,318.434,197.006,160.841,324.005
4304,304.918,324.005,197.006,243.612
4305,292.089,243.612,324.005,203.394
4306,252.009,203.394,243.612,176.852
4307,252.453,176.852,203.394,171.641
4308,258.656,171.641,176.852,169.937
4309,233.745,169.937,171.641,158.946
4310,218.229,158.946,169.937,165.291
4311,220.241,165.291,158.946,220.76
4312,283.413,220.76,165.291,264.613
4313,304.073,264.613,220.76,223.481
4314,306.588,223.481,264.613,317.801
4315,426.843,317.801,223.481,519.954
4316,481.83,519.954,317.801,401.024
4317,411.386,401.024,519.954,336.682
4318,346.015,336.682,401.024,299.556
4319,319.544,299.556,336.682,288.573
4320,342.507,288.573,299.556,456.075
4321,913.806,456.075,288.573,597.823
4322,869.436,597.823,456.075,555.001
4323,744.776,555.001,597.823,502.547
4324,618.995,502.547,555.001,466.381
4325,567.124,466.381,502.547,1099.576
4326,1018.313,1099.576,466.381,1185.675
